data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-01-06T23:42:02,Abruzzo,5835,0,5835,11835,49.3,44.69,0,90.64,2021-01-06T23:58:01
2021-01-06T23:42:02,Basilicata,3091,0,3091,7905,39.1,55.5,0,141.94,2021-01-06T23:58:01
2021-01-06T23:42:02,Calabria,3925,0,3925,25630,15.31,20.39,0,133.16,2021-01-06T23:58:01
2021-01-06T23:42:02,Campania,29662,0,29662,57270,51.79,51.27,0,98.98,2021-01-06T23:58:01
2021-01-06T23:42:02,Emilia-Romagna,31786,0,31786,59475,53.44,71.16,0,133.14,2021-01-06T23:58:01
2021-01-06T23:42:02,Friuli-Venezia Giulia,7293,0,7293,19765,36.9,60.21,0,163.16,2021-01-06T23:58:01
2021-01-06T23:42:02,Lazio,41242,0,41242,61405,67.16,70.31,0,104.69,2021-01-06T23:58:01
2021-01-06T23:42:02,Liguria,9109,0,9109,28595,31.86,59.03,0,185.31,2021-01-06T23:58:01
2021-01-06T23:42:02,Lombardia,23641,0,23641,109845,21.52,23.4,0,108.71,2021-01-06T23:58:01
2021-01-06T23:42:02,Marche,6984,0,6984,15800,44.2,46.0,0,104.06,2021-01-06T23:58:01
2021-01-06T23:42:02,Molise,1473,0,1473,4925,29.91,48.73,0,162.94,2021-01-06T23:58:01
2021-01-06T23:42:02,P.A. Bolzano,2343,0,2343,6970,33.62,44.98,0,133.81,2021-01-06T23:58:01
2021-01-06T23:42:02,P.A. Trento,4315,0,4315,6925,62.31,79.58,0,127.72,2021-01-06T23:58:01
2021-01-06T23:42:02,Piemonte,25690,0,25690,61360,41.87,59.17,0,141.34,2021-01-06T23:58:01
2021-01-06T23:42:02,Puglia,19191,0,19191,31705,60.53,47.88,0,79.1,2021-01-06T23:58:01
2021-01-06T23:42:02,Sardegna,3635,0,3635,19680,18.47,22.29,0,120.7,2021-01-06T23:58:01
2021-01-06T23:42:02,Sicilia,35361,0,35361,78685,44.94,71.17,0,158.37,2021-01-06T23:58:01
2021-01-06T23:42:02,Toscana,25411,0,25411,31820,79.86,68.26,0,85.47,2021-01-06T23:58:01
2021-01-06T23:42:02,Umbria,3759,0,3759,9835,38.22,42.7,0,111.73,2021-01-06T23:58:01
2021-01-06T23:42:02,Valle d'Aosta,402,0,402,1970,20.41,32.03,0,156.97,2021-01-06T23:58:01
2021-01-06T23:42:02,Veneto,36929,0,36929,43775,84.36,75.25,0,89.2,2021-01-06T23:58:01
2021-01-06T23:42:02,Italia,321077,0,321077,695175,46.19,53.31,0,115.41,2021-01-06T23:58:01
