data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-01-12T23:40:01,Abruzzo,15368,0,15368,24510,62.7,117.69,0,187.71,2021-01-12T23:58:01
2021-01-12T23:40:01,Basilicata,4787,0,4787,11805,40.55,85.95,0,211.96,2021-01-12T23:58:01
2021-01-12T23:40:01,Calabria,12781,0,12781,39280,32.54,66.41,0,204.08,2021-01-12T23:58:01
2021-01-12T23:40:01,Campania,78560,0,78560,101145,77.67,135.78,0,174.81,2021-01-12T23:58:01
2021-01-12T23:40:01,Emilia-Romagna,84890,0,84890,131625,64.49,190.03,0,294.65,2021-01-12T23:58:01
2021-01-12T23:40:01,Friuli-Venezia Giulia,18628,0,18628,37315,49.92,153.78,0,308.04,2021-01-12T23:58:01
2021-01-12T23:40:01,Lazio,76895,0,76895,132580,58.0,131.1,0,226.03,2021-01-12T23:58:01
2021-01-12T23:40:01,Liguria,21637,0,21637,47120,45.92,140.22,0,305.35,2021-01-12T23:58:01
2021-01-12T23:40:01,Lombardia,100476,0,100476,234645,42.82,99.44,0,232.23,2021-01-12T23:58:01
2021-01-12T23:40:01,Marche,16182,0,16182,27500,58.84,106.57,0,181.11,2021-01-12T23:58:01
2021-01-12T23:40:01,Molise,4120,0,4120,8825,46.69,136.3,0,291.96,2021-01-12T23:58:01
2021-01-12T23:40:01,P.A. Bolzano,7746,0,7746,20620,37.57,148.71,0,395.86,2021-01-12T23:58:01
2021-01-12T23:40:01,P.A. Trento,7381,0,7381,15700,47.01,136.13,0,289.55,2021-01-12T23:58:01
2021-01-12T23:40:01,Piemonte,67333,0,67333,123760,54.41,155.1,0,285.07,2021-01-12T23:58:01
2021-01-12T23:40:01,Puglia,40128,0,40128,74605,53.79,100.11,0,186.13,2021-01-12T23:58:01
2021-01-12T23:40:01,Sardegna,18325,0,18325,33330,54.98,112.39,0,204.42,2021-01-12T23:58:01
2021-01-12T23:40:01,Sicilia,69448,0,69448,125485,55.34,139.78,0,252.57,2021-01-12T23:58:01
2021-01-12T23:40:01,Toscana,53394,0,53394,80570,66.27,143.43,0,216.43,2021-01-12T23:58:01
2021-01-12T23:40:01,Umbria,10945,0,10945,15685,69.78,124.33,0,178.18,2021-01-12T23:58:01
2021-01-12T23:40:01,Valle d'Aosta,2270,0,2270,3920,57.91,180.88,0,312.35,2021-01-12T23:58:01
2021-01-12T23:40:01,Veneto,80440,0,80440,116900,68.81,163.91,0,238.2,2021-01-12T23:58:01
2021-01-12T23:40:01,Italia,791734,0,791734,1406925,56.27,131.45,0,233.58,2021-01-12T23:58:01
