data,denominazione_regione,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_consegnate,percentuale_dosi_somministrate_tot_su_consegnate,dosi_somministrate_prima_per_10k_abitanti,dosi_somministrate_seconda_per_10k_abitanti,dosi_consegnate_per_10k_abitanti,data_ultimo_check
2021-01-14T23:40:01,Abruzzo,17889,0,17889,24510,72.99,137.0,0,187.71,2021-01-14T23:58:01
2021-01-14T23:40:01,Basilicata,6185,0,6185,13755,44.97,111.05,0,246.98,2021-01-14T23:58:01
2021-01-14T23:40:01,Calabria,15460,0,15460,39280,39.36,80.32,0,204.08,2021-01-14T23:58:01
2021-01-14T23:40:01,Campania,93452,0,93452,101145,92.39,161.52,0,174.81,2021-01-14T23:58:01
2021-01-14T23:40:01,Emilia-Romagna,100275,0,100275,131625,76.18,224.47,0,294.65,2021-01-14T23:58:01
2021-01-14T23:40:01,Friuli-Venezia Giulia,23420,0,23420,37315,62.76,193.34,0,308.04,2021-01-14T23:58:01
2021-01-14T23:40:01,Lazio,86949,0,86949,132580,65.58,148.24,0,226.03,2021-01-14T23:58:01
2021-01-14T23:40:01,Liguria,27656,0,27656,47120,58.69,179.22,0,305.35,2021-01-14T23:58:01
2021-01-14T23:40:01,Lombardia,143121,0,143121,234645,60.99,141.65,0,232.23,2021-01-14T23:58:01
2021-01-14T23:40:01,Marche,19911,0,19911,27500,72.4,131.13,0,181.11,2021-01-14T23:58:01
2021-01-14T23:40:01,Molise,5137,0,5137,8825,58.21,169.95,0,291.96,2021-01-14T23:58:01
2021-01-14T23:40:01,P.A. Bolzano,11365,0,11365,20620,55.12,218.18,0,395.86,2021-01-14T23:58:01
2021-01-14T23:40:01,P.A. Trento,8472,0,8472,15700,53.96,156.25,0,289.55,2021-01-14T23:58:01
2021-01-14T23:40:01,Piemonte,86003,0,86003,123760,69.49,198.1,0,285.07,2021-01-14T23:58:01
2021-01-14T23:40:01,Puglia,48089,0,48089,74605,64.46,119.97,0,186.13,2021-01-14T23:58:01
2021-01-14T23:40:01,Sardegna,19994,0,19994,33330,59.99,122.63,0,204.42,2021-01-14T23:58:01
2021-01-14T23:40:01,Sicilia,79940,0,79940,125485,63.7,160.9,0,252.57,2021-01-14T23:58:01
2021-01-14T23:40:01,Toscana,60789,0,60789,80570,75.45,163.29,0,216.43,2021-01-14T23:58:01
2021-01-14T23:40:01,Umbria,12240,0,12240,15685,78.04,139.05,0,178.18,2021-01-14T23:58:01
2021-01-14T23:40:01,Valle d'Aosta,2879,0,2879,3920,73.44,229.4,0,312.35,2021-01-14T23:58:01
2021-01-14T23:40:01,Veneto,91612,0,91612,116900,78.37,186.67,0,238.2,2021-01-14T23:58:01
2021-01-14T23:40:01,Italia,960838,0,960838,1408875,68.2,159.52,0,233.9,2021-01-14T23:58:01
