data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-05-22T19:13:29,16-19,66882,24291,91173,28.8,10.46,2021-05-23T02:22:02
2021-05-22T19:13:29,20-29,793851,409594,1203445,128.93,66.52,2021-05-23T02:22:02
2021-05-22T19:13:29,30-39,1074536,574810,1649346,154.55,82.67,2021-05-23T02:22:02
2021-05-22T19:13:29,40-49,1742940,834375,2577315,192.81,92.3,2021-05-23T02:22:02
2021-05-22T19:13:29,50-59,3363310,1194751,4558061,353.99,125.75,2021-05-23T02:22:02
2021-05-22T19:13:29,60-69,4829026,1305290,6134316,650.36,175.79,2021-05-23T02:22:02
2021-05-22T19:13:29,70-79,4801363,1600910,6402273,799.32,266.51,2021-05-23T02:22:02
2021-05-22T19:13:29,80-89,3310481,2971565,6282046,907.61,814.69,2021-05-23T02:22:02
2021-05-22T19:13:29,90+,756829,650106,1406935,952.5,818.18,2021-05-23T02:22:02
2021-05-22T19:13:29,16+,20739218,9565692,30304910,400.01,184.5,2021-05-23T02:22:02
