data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-02-28T02:07:29,16-19,2924,1408,4332,1.26,0.61,2021-02-28T04:16:01
2021-02-28T02:07:29,20-29,249819,142565,392384,40.57,23.15,2021-02-28T04:16:01
2021-02-28T02:07:29,30-39,357231,213248,570479,51.38,30.67,2021-02-28T04:16:01
2021-02-28T02:07:29,40-49,468143,266404,734547,51.79,29.47,2021-02-28T04:16:01
2021-02-28T02:07:29,50-59,575499,357117,932616,60.57,37.59,2021-02-28T04:16:01
2021-02-28T02:07:29,60-69,324947,222685,547632,43.76,29.99,2021-02-28T04:16:01
2021-02-28T02:07:29,70-79,92946,52593,145539,15.47,8.76,2021-02-28T04:16:01
2021-02-28T02:07:29,80-89,578092,76597,654689,158.49,21.0,2021-02-28T04:16:01
2021-02-28T02:07:29,90+,182075,58402,240477,229.15,73.5,2021-02-28T04:16:01
2021-02-28T02:07:29,16+,2831676,1391019,4222695,54.62,26.83,2021-02-28T04:16:01
