data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-01-10T23:51:44,16-19,1136,0,1136,0.49,0,2021-01-10T23:58:02
2021-01-10T23:51:44,20-29,68224,0,68224,11.08,0,2021-01-10T23:58:02
2021-01-10T23:51:44,30-39,107662,0,107662,15.48,0,2021-01-10T23:58:02
2021-01-10T23:51:44,40-49,137406,0,137406,15.2,0,2021-01-10T23:58:02
2021-01-10T23:51:44,50-59,179999,0,179999,18.94,0,2021-01-10T23:58:02
2021-01-10T23:51:44,60-69,103215,0,103215,13.9,0,2021-01-10T23:58:02
2021-01-10T23:51:44,70-79,14649,0,14649,2.44,0,2021-01-10T23:58:02
2021-01-10T23:51:44,80-89,17555,0,17555,4.81,0,2021-01-10T23:58:02
2021-01-10T23:51:44,90+,13373,0,13373,16.83,0,2021-01-10T23:58:02
2021-01-10T23:51:44,16+,643219,0,643219,12.41,0,2021-01-10T23:58:02
