data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-02-11T06:00:20,16-19,1663,1206,2869,0.72,0.52,2021-02-11T13:56:02
2021-02-11T06:00:20,20-29,159275,128441,287716,25.87,20.86,2021-02-11T13:56:02
2021-02-11T06:00:20,30-39,230539,193856,424395,33.16,27.88,2021-02-11T13:56:02
2021-02-11T06:00:20,40-49,287252,241954,529206,31.78,26.77,2021-02-11T13:56:02
2021-02-11T06:00:20,50-59,382845,326401,709246,40.29,34.35,2021-02-11T13:56:02
2021-02-11T06:00:20,60-69,238480,203207,441687,32.12,27.37,2021-02-11T13:56:02
2021-02-11T06:00:20,70-79,59886,43126,103012,9.97,7.18,2021-02-11T13:56:02
2021-02-11T06:00:20,80-89,100963,58114,159077,27.68,15.93,2021-02-11T13:56:02
2021-02-11T06:00:20,90+,68384,44710,113094,86.06,56.27,2021-02-11T13:56:02
2021-02-11T06:00:20,16+,1529287,1241015,2770302,29.5,23.94,2021-02-11T13:56:02
