data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-02-24T14:07:50,16-19,2606,1331,3937,1.12,0.57,2021-02-24T16:50:01
2021-02-24T14:07:50,20-29,231999,137178,369177,37.68,22.28,2021-02-24T16:50:01
2021-02-24T14:07:50,30-39,326139,206508,532647,46.91,29.7,2021-02-24T16:50:01
2021-02-24T14:07:50,40-49,416752,258606,675358,46.1,28.61,2021-02-24T16:50:01
2021-02-24T14:07:50,50-59,511615,347773,859388,53.85,36.6,2021-02-24T16:50:01
2021-02-24T14:07:50,60-69,297499,216504,514003,40.07,29.16,2021-02-24T16:50:01
2021-02-24T14:07:50,70-79,87136,50189,137325,14.51,8.36,2021-02-24T16:50:01
2021-02-24T14:07:50,80-89,396678,72115,468793,108.75,19.77,2021-02-24T16:50:01
2021-02-24T14:07:50,90+,138200,55635,193835,173.93,70.02,2021-02-24T16:50:01
2021-02-24T14:07:50,16+,2408624,1345839,3754463,46.46,25.96,2021-02-24T16:50:01
