data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-01-11T23:38:32,16-19,1436,0,1436,0.62,0,2021-01-11T23:58:01
2021-01-11T23:38:32,20-29,76905,0,76905,12.49,0,2021-01-11T23:58:01
2021-01-11T23:38:32,30-39,118299,0,118299,17.01,0,2021-01-11T23:58:01
2021-01-11T23:38:32,40-49,151920,0,151920,16.81,0,2021-01-11T23:58:01
2021-01-11T23:38:32,50-59,199277,0,199277,20.97,0,2021-01-11T23:58:01
2021-01-11T23:38:32,60-69,113250,0,113250,15.25,0,2021-01-11T23:58:01
2021-01-11T23:38:32,70-79,17237,0,17237,2.87,0,2021-01-11T23:58:01
2021-01-11T23:38:32,80-89,20541,0,20541,5.63,0,2021-01-11T23:58:01
2021-01-11T23:38:32,90+,15441,0,15441,19.43,0,2021-01-11T23:58:01
2021-01-11T23:38:32,16+,714306,0,714306,13.78,0,2021-01-11T23:58:01
