data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-04-11T09:28:34,16-19,12823,4424,17247,5.52,1.91,2021-04-11T12:04:01
2021-04-11T09:28:34,20-29,470265,247410,717675,76.38,40.18,2021-04-11T12:04:01
2021-04-11T09:28:34,30-39,695875,330297,1026172,100.09,47.51,2021-04-11T12:04:01
2021-04-11T09:28:34,40-49,989224,409369,1398593,109.43,45.29,2021-04-11T12:04:01
2021-04-11T09:28:34,50-59,1299970,536755,1836725,136.82,56.49,2021-04-11T12:04:01
2021-04-11T09:28:34,60-69,965466,368487,1333953,130.03,49.63,2021-04-11T12:04:01
2021-04-11T09:28:34,70-79,1293405,159380,1452785,215.32,26.53,2021-04-11T12:04:01
2021-04-11T09:28:34,80-89,2648077,1454818,4102895,726.0,398.86,2021-04-11T12:04:01
2021-04-11T09:28:34,90+,575000,375001,950001,723.66,471.95,2021-04-11T12:04:01
2021-04-11T09:28:34,16+,8950105,3885941,12836046,172.63,74.95,2021-04-11T12:04:01
