data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-03-07T14:30:54,16-19,3517,1841,5358,1.51,0.79,2021-03-07T18:48:01
2021-03-07T14:30:54,20-29,285358,173307,458665,46.35,28.15,2021-03-07T18:48:01
2021-03-07T14:30:54,30-39,420637,245915,666552,60.5,35.37,2021-03-07T18:48:01
2021-03-07T14:30:54,40-49,575100,304557,879657,63.62,33.69,2021-03-07T18:48:01
2021-03-07T14:30:54,50-59,727567,403397,1130964,76.58,42.46,2021-03-07T18:48:01
2021-03-07T14:30:54,60-69,411987,254880,666867,55.49,34.33,2021-03-07T18:48:01
2021-03-07T14:30:54,70-79,111896,65608,177504,18.63,10.92,2021-03-07T18:48:01
2021-03-07T14:30:54,80-89,916100,121603,1037703,251.16,33.34,2021-03-07T18:48:01
2021-03-07T14:30:54,90+,265369,70951,336320,333.98,89.29,2021-03-07T18:48:01
2021-03-07T14:30:54,16+,3717531,1642059,5359590,71.7,31.67,2021-03-07T18:48:01
