data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-04-02T04:01:33,16-19,8982,3533,12515,3.87,1.52,2021-04-02T14:58:02
2021-04-02T04:01:33,20-29,427024,235948,662972,69.35,38.32,2021-04-02T14:58:02
2021-04-02T04:01:33,30-39,640100,315124,955224,92.06,45.32,2021-04-02T14:58:02
2021-04-02T04:01:33,40-49,901808,388189,1289997,99.76,42.94,2021-04-02T14:58:02
2021-04-02T04:01:33,50-59,1168655,506186,1674841,123.0,53.28,2021-04-02T14:58:02
2021-04-02T04:01:33,60-69,774392,333646,1108038,104.29,44.93,2021-04-02T14:58:02
2021-04-02T04:01:33,70-79,672935,112970,785905,112.03,18.81,2021-04-02T14:58:02
2021-04-02T04:01:33,80-89,2119882,1091040,3210922,581.19,299.12,2021-04-02T14:58:02
2021-04-02T04:01:33,90+,499175,302252,801427,628.23,380.4,2021-04-02T14:58:02
2021-04-02T04:01:33,16+,7212953,3288888,10501841,139.12,63.43,2021-04-02T14:58:02
