data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-04-14T18:20:39,16-19,14600,4920,19520,6.29,2.12,2021-04-14T21:08:01
2021-04-14T18:20:39,20-29,483362,252115,735477,78.5,40.95,2021-04-14T21:08:01
2021-04-14T18:20:39,30-39,713127,336482,1049609,102.57,48.4,2021-04-14T21:08:01
2021-04-14T18:20:39,40-49,1018160,418617,1436777,112.63,46.31,2021-04-14T21:08:01
2021-04-14T18:20:39,50-59,1347283,551195,1898478,141.8,58.01,2021-04-14T21:08:01
2021-04-14T18:20:39,60-69,1075900,386482,1462382,144.9,52.05,2021-04-14T21:08:01
2021-04-14T18:20:39,70-79,1669088,189267,1858355,277.87,31.51,2021-04-14T21:08:01
2021-04-14T18:20:39,80-89,2787675,1584070,4371745,764.28,434.29,2021-04-14T21:08:01
2021-04-14T18:20:39,90+,601864,396802,998666,757.47,499.39,2021-04-14T21:08:01
2021-04-14T18:20:39,16+,9711059,4119950,13831009,187.3,79.46,2021-04-14T21:08:01
