data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-03-22T14:31:23,16-19,5517,2710,8227,2.38,1.17,2021-03-22T15:56:02
2021-03-22T14:31:23,20-29,354423,220004,574427,57.56,35.73,2021-03-22T15:56:02
2021-03-22T14:31:23,30-39,535792,296596,832388,77.06,42.66,2021-03-22T15:56:02
2021-03-22T14:31:23,40-49,753376,364449,1117825,83.34,40.32,2021-03-22T15:56:02
2021-03-22T14:31:23,50-59,964555,475666,1440221,101.52,50.06,2021-03-22T15:56:02
2021-03-22T14:31:23,60-69,566098,306402,872500,76.24,41.27,2021-03-22T15:56:02
2021-03-22T14:31:23,70-79,230863,90945,321808,38.43,15.14,2021-03-22T15:56:02
2021-03-22T14:31:23,80-89,1570298,576320,2146618,430.52,158.01,2021-03-22T15:56:02
2021-03-22T14:31:23,90+,402592,178053,580645,506.68,224.09,2021-03-22T15:56:02
2021-03-22T14:31:23,16+,5383514,2511145,7894659,103.83,48.43,2021-03-22T15:56:02
