data,fascia_eta,dosi_somministrate_prima,dosi_somministrate_seconda,dosi_somministrate_tot,dosi_somministrate_prima_per_1k_abitanti,dosi_somministrate_seconda_per_1k_abitanti,data_ultimo_check
2021-01-16T23:32:42,16-19,3212,0,3212,1.38,0,2021-01-16T23:58:02
2021-01-16T23:32:42,20-29,127307,0,127307,20.68,0,2021-01-16T23:58:02
2021-01-16T23:32:42,30-39,177024,0,177024,25.46,0,2021-01-16T23:58:02
2021-01-16T23:32:42,40-49,229410,0,229410,25.38,0,2021-01-16T23:58:02
2021-01-16T23:32:42,50-59,298511,0,298511,31.42,0,2021-01-16T23:58:02
2021-01-16T23:32:42,60-69,168892,0,168892,22.75,0,2021-01-16T23:58:02
2021-01-16T23:32:42,70-79,34259,0,34259,5.7,0,2021-01-16T23:58:02
2021-01-16T23:32:42,80-89,47474,0,47474,13.02,0,2021-01-16T23:58:02
2021-01-16T23:32:42,90+,32505,0,32505,40.91,0,2021-01-16T23:58:02
2021-01-16T23:32:42,16+,1118594,0,1118594,21.57,0,2021-01-16T23:58:02
